query_id,question,resolved_doc_id,doc_id,chunk_id,doi,pmid,title,relevance,rationale,annotator,adjudication_status
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,0f7db6ea66f51dbf2bef51a4467a961f721e6cb5159efd3dd0c71f395bb70f01,0f7db6ea66f51dbf2bef51a4467a961f721e6cb5159efd3dd0c71f395bb70f01,d9a1a9b7-098d-5d84-95d5-11fd6bf2770d,10.1016/j.ajem.2025.06.041,,Comparing mechanical thrombectomy and catheter directed thrombolysis for pulmonary embolism: A systematic review and meta-analysis.,2,Direct comparison of MT and CDT outcomes including hospital stay.,codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,1e25c6e0056d15869ecbf317f8b38430d13dfa179c6cc2895b91e3a91713466b,1e25c6e0056d15869ecbf317f8b38430d13dfa179c6cc2895b91e3a91713466b,470a3219-63a3-585f-b3ab-4a0b463660de,10.1177/15385744241290009,,Comparison of Safety and Efficacy of Aspiration Thrombectomy and Ultrasound Accelerated Thrombolysis for Management of Pulmonary Embolism: A Systematic Review and Meta-Analysis.,1,Comparison of two treatments for pulmonary embolism but does not directly answer the question about thrombolytic therapies impact on recurrence and hospital length of stay.,codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,2342a017ff6b3417ecbc56da4a242e91c0e9acda8b71244be7a1939a6efc3244,2342a017ff6b3417ecbc56da4a242e91c0e9acda8b71244be7a1939a6efc3244,13538cd7-a853-50a1-8898-b2ea2c37698a,10.1186/s13256-025-05084-7,,Systematic review of case series and case reports on pediatric pulmonary embolism.,0,"Pediatric case series and review, unrelated to the specific question.",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,2b047fa4ba251459885d07d887dbb28f617b4dab1339dfd402c5ea41739ac6d5,2b047fa4ba251459885d07d887dbb28f617b4dab1339dfd402c5ea41739ac6d5,305a8ad8-3f0e-5d2c-83a0-b6a7a8c740c6,10.1016/j.cpcardiol.2024.102420,,A meta-analysis of outcomes of aspiration thrombectomy for high and intermediate-risk pulmonary embolism.,1,"Meta-analysis of aspiration thrombectomy outcomes for high and intermediate-risk pulmonary embolism, but does not specifically address the impact of thrombolytic therapies on pulmo",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,2d8fdb2a697fdd9a42071eb9adb2977470cf2146d0d3cf4a5d318489fcbaedaa,2d8fdb2a697fdd9a42071eb9adb2977470cf2146d0d3cf4a5d318489fcbaedaa,fb2d671c-030b-5399-abfd-bcda56bc4ba5,10.1016/j.jocn.2024.110936,,A systematic review and meta-analysis on the impact of early vs. delayed pharmacological thromboprophylaxis in patients with traumatic brain injury.,0,Different intervention or outcome.,codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,349ad13334b55b6a7c28aeb769cbcc12d098402a517db6a3223699f724bf3d85,349ad13334b55b6a7c28aeb769cbcc12d098402a517db6a3223699f724bf3d85,f93a78fa-7e8f-5b02-846c-d3fd42aa6801,10.1002/clc.70016,,Anticoagulant Impact on Clinical Outcomes of Pulmonary Embolism Compared With Thrombolytic Therapy; Meta-Analysis.,2,"Meta-analysis comparing outcomes of thrombolytic therapy with anticoagulants including mortality, recurrence, clinical deterioration, bleeding, and hospital stay.",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,373ba17dae480909c7ccfcca576c017cd4e6763d534d687bbd8c77adb15e8a7b,373ba17dae480909c7ccfcca576c017cd4e6763d534d687bbd8c77adb15e8a7b,8d106532-cf79-5df3-aa46-2a2aa871ccb9,10.47391/JPMA.S6-ACSA-08,,Identifying pulmonary embolism - high risk patients after total knee replacement: systematic review.,1,"Partially relevant as it discusses pulmonary embolism after total knee replacement, but does not address thrombolytic therapies impact on recurrence and hospital length of stay.",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,37d095dd15aea201cb20f26c2a92b3576b5802c9fe9ce439d99e4816b45d0b7a,37d095dd15aea201cb20f26c2a92b3576b5802c9fe9ce439d99e4816b45d0b7a,93913fa7-c14d-58f1-ae1b-9a2fb90a88ef,10.1002/ccd.31544,,Meta-Analysis of Mechanical Thrombectomy Versus Catheter-Directed Thrombolysis for Pulmonary Embolism.,1,"Compares outcomes of two thrombolytic therapies for pulmonary embolism, but does not directly address the impact on recurrence and hospital length of stay.",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,411e0b86e714667d716848da2aec3618f5a1405bb328073b7fbc8f9d845f25cb,411e0b86e714667d716848da2aec3618f5a1405bb328073b7fbc8f9d845f25cb,ef72e5c8-2b86-517a-801f-1a1cb30498d2,10.3390/medicina61081476,,"Interventional Procedures in Deep Venous Thrombosis Treatment: A Review of Techniques, Outcomes, and Patient Selection.",0,"Discusses treatment options for deep venous thrombosis, but is unrelated to the specific question about thrombolytic therapies for pulmonary embolism.",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,4db3bb98fa0c6d4cd04438b46731e9e72ade872e124b2dfa0fd2fc683793b34d,4db3bb98fa0c6d4cd04438b46731e9e72ade872e124b2dfa0fd2fc683793b34d,8b5d1e03-34f3-5060-940a-a618c122baaa,10.1080/14779072.2025.2520826,,Concomitant systemic thrombolytic therapy with tissue plasminogen activator for acute pulmonary embolism: a systematic review and meta-analysis.,2,Provides direct evidence that concomitant systemic thrombolysis with tissue plasminogen activator reduces PE recurrence and hospital length of stay.,codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,529b15b8ec6694f413ff901f2a11b20dd5aaa7c5f3649d0200637a5360ad6d74,529b15b8ec6694f413ff901f2a11b20dd5aaa7c5f3649d0200637a5360ad6d74,d7a9931d-4134-591f-bcba-04c8eff8c345,10.1182/bloodadvances.2024015371,,Duration of primary/secondary treatment to prevent recurrent venous thromboembolism: a systematic review and meta-analysis.,1,"Examines the duration of antithrombotic therapy for preventing recurrent venous thromboembolism, but does not directly address the impact of thrombolytic therapies on pulmonary emb",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,591d086a7874974b8a6e16056345c5d11357d6e32f9066746f1242a9b87afe09,591d086a7874974b8a6e16056345c5d11357d6e32f9066746f1242a9b87afe09,db7ef264-73ba-5ed8-82b6-34b6667f8c90,10.1016/j.rpth.2025.102928,,Effects on mortality of extended versus short-term anticoagulation in venous thromboembolism: a systematic review and meta-analysis of randomized trials.,0,Different intervention or outcome (anticoagulation duration) compared to the question.,codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,6a7297c139459ea921540a10f3351dbb3291e1f098a902d67117d328ba43492e,6a7297c139459ea921540a10f3351dbb3291e1f098a902d67117d328ba43492e,8ae92c0e-baf7-573c-b76f-7598a7838fd6,10.1182/bloodadvances.2025017058,,Efficacy and Safety of Thrombolysis for Pediatric Venous Thromboembolism: A Systematic Review and Meta-analysis.,2,Direct evidence for the asked comparison.,codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,7280c2054b85f185e9e7a0b4b23219bc1279d0c866b1a8a9242712de3ea91495,7280c2054b85f185e9e7a0b4b23219bc1279d0c866b1a8a9242712de3ea91495,c7808d2f-3710-5944-8e43-3b808e12d7f2,10.1016/j.jvsv.2025.102281,,Comparison of clinical outcomes among patients with proximal versus isolated distal deep vein thrombosis: A systematic review and meta-analysis.,2,Direct evidence for the asked comparison. The meta-analysis compares clinical outcomes among patients with proximal versus isolated distal deep vein thrombosis and finds that PDVT ,codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,7741f0400caa71468c1a6a860c81df36ec78b03ceefcc6db42331a21740a19b9,7741f0400caa71468c1a6a860c81df36ec78b03ceefcc6db42331a21740a19b9,9afacff4-2ba8-5c20-9786-dedc4997a9ac,10.1186/s12959-024-00623-6,,Recurrence in isolated distal DVT after anticoagulation: a systematic review and meta-analysis of axial and muscular venous thrombosis.,0,"Different topic, focus on recurrence of DVT rather than pulmonary embolism or thrombolytic therapies.",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,7c5f23f9718d957fed4820cc75dcf0abddb22883a68bb3ff16023835befeb243,7c5f23f9718d957fed4820cc75dcf0abddb22883a68bb3ff16023835befeb243,a5a19781-3039-511d-8bd2-6f0cd7410aee,10.1097/MD.0000000000041748,,Venous thrombosis related to duplicated inferior vena cava: A case report and systematic review.,1,"Partial relevance as it mentions catheter-directed thrombolysis and treatment outcomes for venous thrombosis, but does not directly address the impact on pulmonary embolism recurre",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,8e693d61d486a786e9b17f7ebb0ba62e8505c1672bdaddb8bb3ca74326bc4324,8e693d61d486a786e9b17f7ebb0ba62e8505c1672bdaddb8bb3ca74326bc4324,e112aef0-a8c6-5234-bbfa-0aeed4102247,10.3390/jcm13247623,,Pulmonary Embolism Response Teams-Evidence of Benefits? A Systematic Review and Meta-Analysis.,1,"PERT programs on clinical outcomes, but no direct comparison with thrombolytic therapies.",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,9149c741fbeb202146396803352d27612b74c5bf475e5c28c272f083da3aa10d,9149c741fbeb202146396803352d27612b74c5bf475e5c28c272f083da3aa10d,8d6ac170-121a-56bc-9dd0-780d6f345cb3,10.1007/s11239-025-03100-7,,Comparison of safety and efficacy of ultrasound-accelerated thrombolysis vs. standard catheter-directed thrombolysis for the management of acute pulmonary embolism - a systematic review and meta-analysis.,2,"Direct evidence comparing ultrasound-accelerated thrombolysis to standard catheter-directed thrombolysis in terms of safety and efficacy for managing acute pulmonary embolism, incl",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,98934eab14cfe0e0e72b4c14f24e71fde58c61634bcaa8b1b921b4c5477dfacc,98934eab14cfe0e0e72b4c14f24e71fde58c61634bcaa8b1b921b4c5477dfacc,9235b468-b14e-59b7-bb87-cb3c608faeb8,10.1016/j.ijcard.2024.132707,,Safety and efficacy of catheter-directed thrombectomy without thrombolysis in acute pulmonary embolism: A systematic review and meta-analysis.,0,Different intervention or outcome (thrombectomy without thrombolysis),codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,ab9410551dd661bd2f1be6f714d3ffcd855e8479257a1a96b106ebfb62b800f4,ab9410551dd661bd2f1be6f714d3ffcd855e8479257a1a96b106ebfb62b800f4,aa6b67b9-502b-590c-a0b9-1b331dd23686,10.1016/j.amjcard.2025.04.017,,Do Pulmonary Embolism Response Teams for Acute Pulmonary Embolism Improve Outcomes? Insights from a Meta-analysis.,1,"Comparison of PERT vs no PERT, but no direct evidence for the impact of thrombolytic therapies on pulmonary embolism recurrence and hospital length of stay.",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,b14464c5c44456586e9845d9070c1bb7e24edc453b4b8cfe34258501cf27b3fa,b14464c5c44456586e9845d9070c1bb7e24edc453b4b8cfe34258501cf27b3fa,aa5ad909-cd89-5c5e-8b35-282501f63596,10.14740/jocmr6153,,Strategies in Management of Pulmonary Embolism With Acute Ischemic Stroke: A Systematic Review.,0,Different conditions and treatments.,codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,b22d7d78ecec555bcd3c5413202164abc8d0f778f4a76c8c0cb54f47e361280f,b22d7d78ecec555bcd3c5413202164abc8d0f778f4a76c8c0cb54f47e361280f,da8331ec-4bfe-5307-87f3-dfedf06faf10,10.3390/jcm14124167,,Catheter-Based Therapies in Acute Pulmonary Embolism-Mortality and Safety Outcomes: A Systematic Review and Meta-Analysis.,1,"Partial relevance as it discusses catheter-based therapies for acute pulmonary embolism, but the focus is on mortality benefit and safety outcomes compared to anticoagulation, rath",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,c23d9c39968f09bcc6181599c1158944264d764f2f378db2496564dc926bcb65,c23d9c39968f09bcc6181599c1158944264d764f2f378db2496564dc926bcb65,7f765cc0-4465-52f0-bc4f-8347410265fc,10.7759/cureus.74673,,Risk Factors and Outcomes of Acute Pulmonary Embolism in African Patients: A Systematic Review.,0,"Different focus on risk factors and outcomes of pulmonary embolism in African patients, without mention of thrombolytic therapies or hospital length of stay.",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,c4ff333a675915a882ee01a28d3e48230658849fe4ed64bf822b7e95d76b5ede,c4ff333a675915a882ee01a28d3e48230658849fe4ed64bf822b7e95d76b5ede,4c907743-e774-5b52-accc-ac310fb2ca78,10.1183/23120541.01010-2023,,Pulmonary perfusion defects or residual vascular obstruction and persistent symptoms after pulmonary embolism: a systematic review and meta-analysis.,1,Pulmonary embolism patients with perfusion defects or residual vascular obstruction experience persistent symptoms.,codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,d61231fefc359e9b0b47d5e72a1941de78e4b44135f3ec3ac187ca4eaf058b18,d61231fefc359e9b0b47d5e72a1941de78e4b44135f3ec3ac187ca4eaf058b18,bc62858a-6bc0-5409-9dca-5d463d185734,10.1183/13993003.01596-2024,,Outpatient management of cancer-associated pulmonary embolism: a systematic review and meta-analysis.,1,"Outpatient management of cancer-associated pulmonary embolism is discussed, but not specifically the impact on recurrence and hospital length of stay.",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,e43a4ea68ad60a98cda09d4647cbd7c3884a3df657473b872daf290636a2a9c7,e43a4ea68ad60a98cda09d4647cbd7c3884a3df657473b872daf290636a2a9c7,2840018c-9be1-5716-81f3-3853ab6e0a66,10.1016/j.carrev.2023.12.011,,Safety and efficacy of clot-dissolving therapies for submassive pulmonary embolism: A network meta-analysis of randomized controlled trials.,2,"Direct evidence for the comparison between clot-dissolving therapies for submassive pulmonary embolism in terms of mortality, bleeding, PE recurrence, and hospital stay duration.",codex_semantic_review,accepted
thrombosis_q015,How did thrombolytic therapies impact pulmonary embolism recurrence and hospital length of stay?,edd8acf4bb2020318dad56b817d3cea3b425e2d27839dbe6e4b8b237e850d841,edd8acf4bb2020318dad56b817d3cea3b425e2d27839dbe6e4b8b237e850d841,412a5de6-dbde-54a6-9f99-899d424f3146,10.1002/jha2.70031,,Direct Oral Anticoagulants Compared to Warfarin in Patients with Intermediate- to High-Risk Pulmonary Embolism: A Systematic Review and Meta-Analysis.,2,"Direct evidence for the asked comparison, specifically on the effectiveness and safety of direct oral anticoagulants compared to warfarin in patients with intermediate- to high-ris",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,050b7512bca58c06f1024497ec265eed4f2817744784009c9227bd906f45b561,050b7512bca58c06f1024497ec265eed4f2817744784009c9227bd906f45b561,c3b896aa-1c5e-5a38-8698-6178de058d59,10.1080/17476348.2025.2495164,,Interventional strategies to unload the right ventricle: a systematic review.,0,Different intervention or outcome (right ventricle unloading),codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,117232fd2efc5492de1c7f54edd943cfb02b9943d35c0a7b692ec13cd14e8664,117232fd2efc5492de1c7f54edd943cfb02b9943d35c0a7b692ec13cd14e8664,41b91cb2-7877-5706-a696-bd087675413a,10.1016/j.carrev.2024.03.024,,Palliative care in the cardiovascular intensive care unit: A systematic review of current literature.,0,"Palliative care in cardiovascular ICU, not related to left ventricular unloading",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,187f5815c93241f7dbfa8bacbb0cb7bfadfe62457ad8f0f2e23e3f7bdcf3ab39,187f5815c93241f7dbfa8bacbb0cb7bfadfe62457ad8f0f2e23e3f7bdcf3ab39,c901226b-d726-5167-9a65-3f0a6e040d61,10.1080/07853890.2025.2542439,,The impact of antithrombin III supplementation on prognosis during extracorporeal membrane oxygenation: a systematic review and meta-analysis.,0,Different intervention or outcome.,codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,1d38506037f52156bb81931fbf44ef67b697258a075be5dad1ab0e067f03f30e,1d38506037f52156bb81931fbf44ef67b697258a075be5dad1ab0e067f03f30e,1b881740-7c5d-5feb-93e1-a01fd92ede89,10.7759/cureus.66259,,The Role of Ventricular Assist Devices in Patients With Heart Failure Due to Dilated Cardiomyopathy: A Systematic Review.,1,"Ventricular assist devices improve left ventricular function and survival, but does not directly address Impella during extracorporeal cardiopulmonary resuscitation",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,225a25aff125106917c6ca958a1a54caf027e995bbd64320a49f8256bc0b6349,225a25aff125106917c6ca958a1a54caf027e995bbd64320a49f8256bc0b6349,eddf3834-0521-5aed-b12c-49940cc680c4,10.1177/11297298251325391,,"Efficacy, safety, and complications of manta vascular closure device in VA-ECMO decannulation: A systematic review and meta-analysis.",0,"MANTA vascular closure device for VA-ECMO decannulation, unrelated to left ventricular unloading",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,2c8952484b2b38711107bb146527f25014dd855afecd8e2bb74a76a3f50fd616,2c8952484b2b38711107bb146527f25014dd855afecd8e2bb74a76a3f50fd616,ff6e51e1-2406-5703-9a57-ea90f784e273,10.1002/14651858.CD013816.pub2,,Interrupted versus uninterrupted anticoagulation for cardiac rhythm management device insertion.,0,Different medical procedure and outcome.,codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,373ba17dae480909c7ccfcca576c017cd4e6763d534d687bbd8c77adb15e8a7b,373ba17dae480909c7ccfcca576c017cd4e6763d534d687bbd8c77adb15e8a7b,8d106532-cf79-5df3-aa46-2a2aa871ccb9,10.47391/JPMA.S6-ACSA-08,,Identifying pulmonary embolism - high risk patients after total knee replacement: systematic review.,0,"Unrelated use of similar terms, focus on pulmonary embolism after surgery.",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,400994d6540b595396065acc38b69fadacb94a7ca09db1ab558ff96d94ce141c,400994d6540b595396065acc38b69fadacb94a7ca09db1ab558ff96d94ce141c,da2460c8-57dd-5f76-a8a7-e508a23269e3,10.2174/011573403X339627241224085451,,The use of Veno-arterial Extracorporeal Membrane Oxygenation (VA-ECMO) for Acute High Risk Pulmonary Embolism: A Systematic Review.,0,Different intervention or outcome.,codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,4959cf9584d831890b7eba6008f98c330db197b2503135428c37940db9dbc79b,4959cf9584d831890b7eba6008f98c330db197b2503135428c37940db9dbc79b,c9d50cce-a606-584e-ac36-d8002ec66ad6,10.1186/s13019-024-02622-0,,Safety and efficacy of Cox-Maze procedure for atrial fibrillation during mitral valve surgery: a meta-analysis of randomized controlled trials.,1,"Relevant to cardiac interventions and outcomes, but does not directly address the specific question about Impella during extracorporeal cardiopulmonary resuscitation.",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,4c34cb16f0dbdbfc4901a8699fed41cdf30966e51a43f317c4d748af58d05e5f,4c34cb16f0dbdbfc4901a8699fed41cdf30966e51a43f317c4d748af58d05e5f,b8893d8c-2c4e-5fad-b50d-e93da09e80b8,10.1053/j.jvca.2024.03.042,,Anti-Xa-guided Anticoagulation With Unfractionated Heparin and Thrombosis During Extracorporeal Membrane Oxygenation Support: A Systematic Review and Meta-analysis.,0,Different intervention or outcome.,codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,68b1e3644d0c46c5a1cc433251aa6c0e9573302098a8f2dde7d1ebbd99cb941e,68b1e3644d0c46c5a1cc433251aa6c0e9573302098a8f2dde7d1ebbd99cb941e,109dad26-26ec-56f2-9148-26fac994e8e4,10.4081/mrm.2023.933,,Outcomes comparison between the first and the subsequent SARS-CoV-2 waves - a systematic review and meta-analysis.,0,"Comparison between SARS-CoV-2 waves, not relevant to Impella and ECMO outcomes.",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,6b60b69adc10aae183fe40be7f4914b5e3225713c52c1ecdf94fb5d83f7aa924,6b60b69adc10aae183fe40be7f4914b5e3225713c52c1ecdf94fb5d83f7aa924,f240f40f-9c2b-5750-839d-fa7a0adb1ee4,10.1136/bmjopen-2024-086383,,Impact of awake extracorporeal membrane oxygenation on patients mortality with cardiogenic shock: a systematic review and trial sequential meta-analysis based on observational studies.,1,"Partially relevant to cardiogenic shock and ECMO, but does not address left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation.",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,6efa008b910c39bc4b256b8999356c9bb10b0e78ece5bf2135f79e5eee971bfc,6efa008b910c39bc4b256b8999356c9bb10b0e78ece5bf2135f79e5eee971bfc,5045f06c-5a36-596e-b13c-813964748edf,10.1053/j.jvca.2024.09.003,,Association of Activated Clotting Time-Guided Anticoagulation with Complications during Extracorporeal Membrane Oxygenation Support: A Systematic Review and Meta-Analysis.,0,"Focuses on anticoagulation monitoring during ECMO, unrelated to the specific question.",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,73b9f4692e8a79569cb45fedd8b22d3d4ec8e154a213014d5c64c73c0725853a,73b9f4692e8a79569cb45fedd8b22d3d4ec8e154a213014d5c64c73c0725853a,e81da832-ccca-5e56-8e66-dc6bf780dabf,10.3389/fmed.2025.1531716,,Global hotspot and trend of extracorporeal membrane oxygenation for pulmonary embolism.,1,"Global trends in ECMO for pulmonary embolism, but does not address left ventricular unloading with Impella during ECMO.",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,7ae371dbc94de16664a762921832cdfc81371d2d198d5a583bd8fe3867b67368,7ae371dbc94de16664a762921832cdfc81371d2d198d5a583bd8fe3867b67368,6a73f611-49fc-5bfb-8a51-fdcd0b0fc473,10.1002/rmv.70022,,Sex-Based Differences in Cardiovascular Outcomes Associated With COVID-19: A Systematic Review and Meta-Analysis.,1,"Mentions ECMO utilization in males with COVID-19, but does not address left ventricular unloading with Impella or neurologic outcomes.",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,7ea13e4fc5d127adf3f1fa3c200da54461bd889aa3a140d9b3dfb9bf97c99f02,7ea13e4fc5d127adf3f1fa3c200da54461bd889aa3a140d9b3dfb9bf97c99f02,04cdb7ce-1085-506d-a215-5182f9af5ed1,10.1097/CCM.0000000000006157,,Left-Ventricular Unloading With Impella During Refractory Cardiac Arrest Treated With Extracorporeal Cardiopulmonary Resuscitation: A Systematic Review and Meta-Analysis.,2,Direct evidence for the asked comparison.,codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,7f3278c2bc0a35da594c01e8a6e79c9eeed315aa250ac178ae68688cf4722f3f,7f3278c2bc0a35da594c01e8a6e79c9eeed315aa250ac178ae68688cf4722f3f,910cc620-0313-58c7-aff4-e674716fadd6,10.1136/emermed-2023-213525,,Comparison of diuretics and fluid expansion in the initial treatment of patients with normotensive acute pulmonary embolism: a systematic review and meta-analysis.,0,"Comparison of diuretics and fluid expansion in acute pulmonary embolism, not relevant to the specific question about Impella and ECMO outcomes.",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,854ddeeb6a4397e0544cfa9575574074c104fdc0f9ac89069930a50f6d0dd8d0,854ddeeb6a4397e0544cfa9575574074c104fdc0f9ac89069930a50f6d0dd8d0,c906ccae-15cd-5d25-bfb5-bf24b5a924ff,10.1016/j.jtha.2024.06.007,,Acquired von Willebrand syndrome during extracorporeal membrane oxygenation support: a comprehensive review of current evidence: communication from the ISTH SSC on perioperative and critical care thrombosis and hemostasis.,0,Different topic and focus on bleeding diathesis in ECMO patients.,codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,98934eab14cfe0e0e72b4c14f24e71fde58c61634bcaa8b1b921b4c5477dfacc,98934eab14cfe0e0e72b4c14f24e71fde58c61634bcaa8b1b921b4c5477dfacc,c51cc821-e325-58ca-b519-6b31c9c58a1f,10.1016/j.ijcard.2024.132707,,Safety and efficacy of catheter-directed thrombectomy without thrombolysis in acute pulmonary embolism: A systematic review and meta-analysis.,0,"Focus on acute pulmonary embolism treatment, not left ventricular unloading or ECMO.",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,9f3fd045774554b67e209297b01be9264670fce3676dfe049ab012bfec8c137e,9f3fd045774554b67e209297b01be9264670fce3676dfe049ab012bfec8c137e,632167c8-a6f3-5681-aa63-6717f6cd8c42,10.1007/s10840-024-01947-z,,Perioperative direct oral anticoagulant management during cardiac implantable electronic device surgery: an updated systematic review and meta-analysis.,0,"Perioperative management of DOAC therapy, not relevant to the specific question.",codex_semantic_review,accepted
thrombosis_q016,How does left ventricular unloading with Impella during extracorporeal cardiopulmonary resuscitation affect survival and neurologic outcomes?,a7b4b501b718cd65a7312295ee5886bb4b5aa36a34f245dc53a2076feab0eaf2,a7b4b501b718cd65a7312295ee5886bb4b5aa36a34f245dc53a2076feab0eaf2,2c249d82-f1ff-51f7-94cc-49a39d0da9e5,10.3390/jcm13010064,,Extracorporeal Membrane Oxygenation for Pulmonary Embolism: A Systematic Review and Meta-Analysis.,0,Different intervention or outcome.,codex_semantic_review,accepted
